"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179583",61.8016599700393,0.0609383925570559,0.363555217015581,0.167617984022615,0.866883822171192,0.925229512960058
"ENSG00000100324",670.691559670209,0.026939285423765,0.160827218997537,0.167504515663966,0.866973094741763,0.925229512960058
"ENSG00000284862",5.29337970094133,0.196984474790452,1.18021909587311,0.166905005586887,0.867444794510623,0.925289689138379
"ENSG00000146232",79.7863264267485,-0.0547793102746039,0.328023959759757,-0.16699789343048,0.867371706449108,0.925289689138379
"ENSG00000170265",485.939886665444,-0.0274238106281499,0.16445727823803,-0.16675340198965,0.867564085029884,0.925289689138379
"ENSG00000110888",1107.79812645405,-0.0229970266461676,0.137899047815596,-0.166767117035646,0.867553293110667,0.925289689138379
"ENSG00000119703",208.753383239989,0.0358347233111682,0.215128223900635,0.16657378869878,0.867705419106381,0.925347690141401
"ENSG00000029364",1819.98147301042,0.0193232369655843,0.116046083924276,0.1665134773371,0.86775287784921,0.925347690141401
"ENSG00000102312",181.568867969772,-0.0394853985227504,0.23743006549941,-0.166303279408599,0.867918285390344,0.925452402349543
"ENSG00000147202",813.190346234143,0.0252829033337196,0.153174095017923,0.165059916500641,0.868896822194546,0.926424062629448
"ENSG00000280537",8.97453178316167,-0.157840571382052,0.957400543810883,-0.164863674250462,0.869051284843872,0.926500926955612
"ENSG00000079337",95.3576257384481,-0.0509058941337353,0.308899959254531,-0.16479734816601,0.86910349136166,0.926500926955612
"ENSG00000238083",85.0712647311362,0.0542634686426207,0.329545037687922,0.164661768307396,0.869210210612482,0.926542958111269
"ENSG00000145416",207.855171595879,-0.0357317233370965,0.217333755760359,-0.164409450396172,0.869408824466247,0.926618578065873
"ENSG00000066739",1332.72850106059,-0.0213625057873328,0.129941729865545,-0.16440065719794,0.869415746243955,0.926618578065873
"ENSG00000196781",936.443685089066,0.0238502981107671,0.14530289956173,0.164141928225146,0.869619415460961,0.926757747601849
"ENSG00000274512",7.52631404371208,0.166177481412121,1.01340033876297,0.163980092620621,0.869746815451876,0.926757747601849
"ENSG00000104880",569.879091250339,-0.0263147028746321,0.160476764579044,-0.163978274011567,0.869748247113886,0.926757747601849
"ENSG00000250565",361.912398938407,-0.0283650001749328,0.173445446511944,-0.163538453994406,0.870094498766347,0.926911501238981
"ENSG00000115274",12.5637162406031,0.127278568692177,0.778185990672259,0.163558031393271,0.870079085780125,0.926911501238981
"ENSG00000166343",22.0991008371796,-0.0974715564646952,0.595421480557881,-0.163701780415058,0.869965915889313,0.926911501238981
"ENSG00000277462",97.4031249823892,0.0486065675361273,0.297645248412842,0.163303690535347,0.870279328283576,0.927036675780331
"ENSG00000135423",18.1667575141908,0.107208784823585,0.656986274259494,0.163182685885519,0.870374598139241,0.927066437826194
"ENSG00000227868",6.74222148808199,-0.178498209487622,1.0962840501299,-0.162821131500064,0.870659269759138,0.927181394590417
"ENSG00000162694",652.398991572658,0.0268222860498505,0.164853027982187,0.162704236483595,0.870751311210881,0.927181394590417
"ENSG00000170561",65.5017715817759,0.0577354257481815,0.35474680410593,0.162751080714292,0.870714426528295,0.927181394590417
"ENSG00000108961",7.93360866201477,0.160118864986161,0.984506133486364,0.162638768352964,0.870802860638517,0.927181394590417
"ENSG00000040633",1692.79868808988,0.0193865831483297,0.119215484165304,0.162617996177815,0.870819216707334,0.927181394590417
"ENSG00000136928",5.13753766570543,-0.195420340253408,1.20764475442775,-0.161819392281474,0.871448081478056,0.927420670418252
"ENSG00000175573",277.889072207772,-0.0330587507399623,0.204064308703119,-0.16200163051569,0.871304569866388,0.927420670418252
"ENSG00000151715",93.0126149233263,0.0520891834566208,0.321824361597183,0.16185593656772,0.871419302713326,0.927420670418252
"ENSG00000139364",11.0141000655797,-0.134778479599903,0.832115967936827,-0.161970788679944,0.871328857345459,0.927420670418252
"ENSG00000166173",262.860327927424,-0.0396252384695416,0.244428212391391,-0.16211401327966,0.871216071166774,0.927420670418252
"ENSG00000221890",493.18313629817,0.0348110098084384,0.215029772446515,0.16188925567085,0.871393063940946,0.927420670418252
"ENSG00000148143",1153.32713958615,-0.0207054999686282,0.128048555297775,-0.161700379363734,0.871541805783883,0.927448730492177
"ENSG00000110315",1279.65167101543,-0.0204812675968024,0.127046169206674,-0.161211217344808,0.871927046513985,0.927693273460297
"ENSG00000185652",13.6744772414315,0.12026360414319,0.746274637396015,0.16115193806241,0.871973734121807,0.927693273460297
"ENSG00000125458",152.707338571334,-0.0399879434191844,0.247881537320904,-0.161318764807468,0.871842344641264,0.927693273460297
"ENSG00000176658",1211.13222922638,-0.0200308258980249,0.124449270095712,-0.160955752352902,0.872128250667643,0.92778597569673
"ENSG00000134248",1334.87877481937,-0.0200546203870585,0.124893479599496,-0.160573798178808,0.872429093092814,0.927801067744159
"ENSG00000173692",3289.19796381397,0.0183778141999274,0.114389949868924,0.160659343071537,0.872361712899635,0.927801067744159
"ENSG00000214367",128.154356128275,0.0419014634056609,0.26105206168436,0.160509988449447,0.87247935399458,0.927801067744159
"ENSG00000277443",2804.48913669398,-0.0179199042975376,0.111428341061936,-0.160819986430356,0.872235183236525,0.927801067744159
"ENSG00000128872",401.153845204139,0.0288433705844219,0.17956326624248,0.160630685707578,0.872384285023301,0.927801067744159
"ENSG00000142794",60.6119534377426,0.0589031105366164,0.367843008344443,0.160131113546843,0.872777792345017,0.927975090563594
"ENSG00000070761",1212.17566470648,0.0202131546579387,0.126178188934653,0.160195314488204,0.872727220227199,0.927975090563594
"ENSG00000123636",376.415205957246,0.0275506739863681,0.172410163007322,0.159797273581825,0.873040771850367,0.92818302738072
"ENSG00000175505",10.6693092954863,0.137003170801112,0.860468278598192,0.159219316049985,0.873496085980841,0.928523709400926
"ENSG00000152749",747.61249257376,-0.0232711275069199,0.146100801652423,-0.159281312927238,0.873447242919282,0.928523709400926
"ENSG00000258947",19.4685770457088,0.103292783093318,0.64955334713114,0.159021246752908,0.873652134342288,0.928617897001618
"ENSG00000214022",2629.58671620185,-0.0181245121379178,0.114344285489723,-0.15850824604214,0.874056323404796,0.92897580215829
"ENSG00000163961",745.797394174937,-0.0242223659992006,0.153137253425802,-0.158174222518211,0.874319515480373,0.92911209451642
"ENSG00000261408",6.00860706488605,0.175461408958602,1.10912749342411,0.158197691427625,0.874301022822338,0.92911209451642
"ENSG00000168118",1723.06234289669,-0.0184122655890956,0.116697636807208,-0.157777535971133,0.874632100616168,0.929229119859878
"ENSG00000132842",842.359998810558,-0.0222606640911743,0.141029891486608,-0.157843588026075,0.874580050881217,0.929229119859878
"ENSG00000100749",713.503976325634,-0.0260920786670266,0.165368182686306,-0.157781734328675,0.874628792248791,0.929229119859878
"ENSG00000167281",9.47818346385184,-0.146235520576879,0.931159918226946,-0.157046622942417,0.875208104164615,0.92976933772414
"ENSG00000125775",22.4825527402259,-0.0944894922720302,0.602169658215489,-0.156915067012919,0.875311785201604,0.929807743437809
"ENSG00000136827",849.733749562614,0.0211346562245613,0.134816263966667,0.156766369299381,0.875428978491028,0.929860495629327
"ENSG00000198113",25.3613231786016,-0.0878125066984003,0.561868845387426,-0.156286484682828,0.875807209093722,0.930074831701615
"ENSG00000119953",1531.24131953466,0.0186253750958869,0.119124291985842,0.156352451589812,0.875755214280594,0.930074831701615
